hillnumber,hillname,name_kw,source_kw,region,parent,classification,metres,feet,gridref,bigsquareX,Easting,bigsquareY,Northing,gridref10,colgridref,colheight,drop,feature,observations,survey,revision,comments,map50,map25,xcoord,ycoord,latitude,longitude,country,climbed,tumponly,Ma,Ma=,Hu,Hu=,M,MT,Mur,F,C,CT,CTM,CTC,G,GT,GTM,GTC,GTG,GTH,D,DT,DN,Hew,N,Dil,VL,A,Tu,Sim,5,5D,5H,5M,4,3,2,1,0,sMa,sHu,sMur,sCT,sGT,sHew,s5,s5D,s5H,s5M,s4,W,WO,B,Sy,Fel,CoH,CoU,CoA,CoL,SIB,xMT,xC,xG,xN,xDT,O,Un,BL,Bg,Ca,Bin,T100,P600,P500
18758,Samphire Island,,,40,,"0,SIB",33,108,SW638447,1,163800,0,044700,,Sea,,33,,,,2013-07-25,New Tump July 2013,203,104,163800,44700,50.254943,-5.314987,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15592,South Bishop,,,31C,,"0,SIB",37,121,SM651226,1,165100,2,222600,,Sea,,37,,,,2012-01-20,,157,35W,165100,222600,51.852446,-5.412293,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18741,Mullion Island,Enys Preven,W,40,,"0,SIB",31,102,SW659175,1,165900,0,017500,,Sea,,31,,,,2013-07-25,new TuMP added July 2013,203,103,165900,17500,50.011551,-5.268883,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18724,The Vro,Brogh,W,40,,0,45,148,SW663175,1,166300,0,017500,,Sea,,45,,,,2013-05-18,,203,103,166300,17500,50.011708,-5.263309,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15582,Carreg Rhoson,,,31C,,"0,SIB",44,144,SM667255,1,166700,2,225500,,Sea,,44,,,,2012-01-20,,157,35W,166700,225500,51.879146,-5.391062,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15583,North Bishop,,,31C,,"0,SIB",44,144,SM670280,1,167000,2,228000,,Sea,,44,,,,2012-01-20,,157,35W,167000,228000,51.901709,-5.3884,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18650,Carreg Rhoson E Island,,,31C,,"0,SIB",30,98,SM672256,1,167200,2,225600,,Sea,,30,,,,2012-12-05,,157,35W,167200,225600,51.880252,-5.383879,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17571,Hangman's Barrow,,,40,2886,2,235,771,SW673366,1,167300,0,036600,SW 67339 36672,SW677370,204,31,tumulus,,,2012-01-20,,203,104,167336,36665,50.184203,-5.26054,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18722,Gull Rock,,,40,,"0,SIB",45,148,SW682130,1,168200,0,013000,,Sea,,45,,,,2013-05-18,,203,103,168200,13000,49.972042,-5.234121,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17577,Carn Brea,Karn Bre,W,40,2886,2,228,748,SW683407,1,168300,0,040700,SW 68329 40714,SW683398,181,47,rock tor c10m SE of monument,rock tor 17m SW of monument at SW 68337 40721 may be as high,,2012-01-20,,203,104,168326,40708,50.220886,-5.249161,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17918,Asparagus Island,,,40,,"0,SIB",31,102,SW683131,1,168300,0,013100,,Sea,,31,,,,2013-05-18,,203,103,168300,13100,49.972978,-5.232789,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18723,Lion Rock,Enys Vyghan,W,40,,0,40,131,SW687129,1,168700,0,012900,,Sea,,40,,,,2013-05-18,,203,103,168700,12900,49.971338,-5.227099,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18719,Penventon Hill,,,40,2886,2,243,797,SW691395,1,169100,0,039500,SW 69115 39542,SW690369,203,40,small heather and gorse covered mound,,,2013-04-25,,203,104,169112,39535,50.210669,-5.237448,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,Carnmenellis,Karn Manalys,W,40,,"Ma,2",252,827,SW695364,1,169500,0,036400,SW 69562 36448,SW789496,87,165,trig point,ground 180m SSE is lower,Abney level,2001-10-28,,203,104,169559,36441,50.183061,-5.229317,E,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,Carnllundain,,,31C,,"Hu,1,SIB",136,446,SM696234,1,169600,2,223400,SM 69612 23462,Sea,,136,cairn 2m N of trig point,,,2009-06-08,,157,35W,169609,223456,51.862013,-5.347518,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15531,Carnysgubor,,,31C,,1,101,331,SM699246,1,169900,2,224600,SM 69953 24603,SM701243,50,51,cairn,rock 10m NE at SM 69960 24611 may be as high,,2012-01-20,,157,35W,169950,224597,51.872395,-5.343335,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15560,Ynys Bery,,,31C,,"0,SIB",71,233,SM700218,1,170000,2,221800,,Sea,,71,,,,2012-12-05,alternative summit at SM701219,157,35W,170000,221800,51.847307,-5.340742,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15576,Ynys Gwelltog,,,31C,,"0,SIB",56,184,SM703224,1,170300,2,222400,,Sea,,56,,,,2012-12-05,,157,35W,170300,222400,51.852816,-5.336793,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15559,Foel Fawr,,,31C,,0,72,236,SM705225,1,170500,2,222500,SM 70543 22575,SM705226,42,30,rock by cairn,,,2012-12-05,,157,35W,170540,222569,51.854435,-5.333432,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15573,Ynys Cantwr,,,31C,,"0,SIB",54,177,SM705223,1,170500,2,222300,,Sea,,54,,,,2012-01-20,,157,35W,170500,222300,51.852,-5.333827,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15596,Midland,,,31C,,0,30,98,SM705222,1,170500,2,222200,,Sea,,30,,,,2012-12-05,summit height 30m on http://v-g.me.uk/Hill-Lists/Hill-Lists-MP0030-0099.htm,157,35W,170500,222200,51.851103,-5.333761,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17630,St Agnes Beacon,Karn Breanek,W,40,2886,1,192,630,SW710502,1,171000,0,050200,,SW724442,107,85,,,,2012-01-20,,203,104,171000,50200,50.307164,-5.217481,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17570,Carn Marth,Karn Margh,W,40,2886,2,235,771,SW715408,1,171500,0,040800,SW 71513 40843,SW709405,175,60,trig point,embedded rock 10m NE and knoll 65m ESE at SW 71583 40826 may be as high,,2012-01-20,,203,104,171510,40837,50.223283,-5.204677,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15595,Garland Stone,,,31C,,0,32,105,SM721104,1,172100,2,210400,,Sea,,32,,,,2012-01-20,,157,36W,172100,210400,51.745841,-5.302816,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17790,Goonhilly Down,Goonhelghy,W,40,2886,1,113,371,SW725211,1,172500,0,021100,SW 72538 21107,SW696225,59,54,trig point on tumulus,tumulus c120m NNE at SW 72576 21215 could be as high,,2015-02-21,,204,103,172535,21100,50.046451,-5.178556,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15550,Gorse Hill,,,31C,,"0,SIB",79,259,SM726094,1,172600,2,209400,SM 72693 09464,Sea,,79,trig point,,,2012-01-20,,157,36W,172690,209458,51.737627,-5.293673,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15553,Carn Porth-llong,,,31C,2208,0,77,253,SM727283,1,172700,2,228300,SM 72750 28367,SM735285,46,31,rock close to large cairn,,,2012-12-05,,157,35W,172747,228362,51.907328,-5.305256,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15568,Mew Stone,,,31C,,0,60,197,SM727083,1,172700,2,208300,,Sea,,60,,,,2012-01-20,,157,36W,172700,208300,51.727234,-5.292769,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17606,Rame Common,,,40,2886,2,206,676,SW727338,1,172700,0,033800,,SW714345,171,35,,,,2015-03-15,,204,103,172700,33800,50.160556,-5.183815,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17700,Hurlingbarrow Hill,,,40,2886,1,155,509,SW727483,1,172700,0,048300,,SW717496,118,37,,,,2012-01-20,,204,104,172700,48300,50.29076,-5.192502,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15558,Carn Trefeiddan,,,31C,2208,0,72,236,SM729250,1,172900,2,225000,,SM730253,38,34,,,,2012-01-20,,157,35W,172900,225000,51.877218,-5.300816,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15574,The Head,,,31C,,"0,SIB",55,180,SM729047,1,172900,2,204700,,Sea,,55,,,,2012-12-05,,157,36W,172900,204700,51.695001,-5.287533,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18762,Pen a Grader East,,,40,2886,0,41,135,SW733529,1,173300,0,052900,,SW733529,5,36,,,,2013-07-25,New Tump July 2013,203 204,104,173300,52900,50.332297,-5.186855,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18761,Hanover Cove Stack,,,40,,0,37,121,SW737532,1,173700,0,053200,,Sea,,37,,,,2013-07-25,New Tump July 2013,203 204,104,173700,53200,50.335144,-5.181423,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,Carn Llidi,,,31C,2208,"Hu,1",181,594,SM738280,1,173800,2,228000,SM 73810 28007,SM761285,59,122,rock with protruding bolts,,,2009-06-08,,157,35W,173807,228001,51.904528,-5.289637,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15566,The Neck,,,31C,,0,64,210,SM740091,1,174000,2,209100,,SM735093,23,41,,,,2012-12-05,,157,36W,174000,209100,51.734941,-5.274497,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15579,Midland Isle,,,31C,,"0,SIB",50,164,SM746091,1,174600,2,209100,,Sea,,50,,,,2012-01-20,,157,36W,174600,209100,51.735183,-5.265823,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15494,Carn Perfedd,,,31C,2208,1,142,466,SM749282,1,174900,2,228200,SM 74935 28243,SM743283,91,51,small cairn,tops at SM 75254 28552 and SM 75273 28502 may be as high,,2012-12-05,alternative summit at SM752285,157,35W,174932,228237,51.907102,-5.273465,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17881,Carter's Rocks South,,,40,,0,57,187,SW754594,1,175400,0,059400,,Sea,,57,,,,2012-01-20,,200,104,175400,59400,50.391469,-5.161273,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17899,Carter's Rocks North,,,40,,0,51,167,SW754594,1,175400,0,059400,,Sea,,51,,,,2013-07-24,,200,104,175400,59400,50.391469,-5.161273,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17871,Penhale Point,Penn Alsdu,W,40,2884,0,70,230,SW759589,1,175900,0,058900,,,30,40,,,,2015-02-21,,200,104,175900,58900,50.38717,-5.153951,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17837,Pellynwartha Hill,,,40,2886,0,94,308,SW760387,1,176000,0,038700,,SW754385,63,31,,,,2014-04-07,,204,104 105,176000,38700,50.205814,-5.140571,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651,Penberry,,,31C,2208,"1,sHu",175,574,SM766292,1,176600,2,229200,SM 76651 29211,SM779294,84,91,rock,,,2011-11-27,,157,35W,176648,229205,51.916482,-5.249189,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15590,Gateholm Island,,,31C,,"0,SIB",40,131,SM767071,1,176700,2,207100,SM 76789 07110,Sea,,40,small cairn,,,2012-12-05,,157,36W,176786,207104,51.718142,-5.232941,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17801,Crousa Common,,,40,2886,1,111,364,SW771207,1,177100,0,020700,,SW747198,81,30,,,,2012-01-20,,204,103,177100,20700,50.044584,-5.114664,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17791,Roskruge Beacon,,,40,2886,1,113,371,SW779231,1,177900,0,023100,SW 77960 23116,SW765213,76,37,grass mound c 10m N of trig point,,,2014-04-07,,204,103,177957,23109,50.066542,-5.104106,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15554,Marloes Beacon,,,31C,2208,0,76,249,SM785084,1,178500,2,208400,SM 78502 08462,SM801105,10,66,rock 1m E of trig point,,,2012-01-20,,157,36W,178499,208456,51.730958,-5.209043,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15567,Eastfield Hill,,,31C,2208,0,62,203,SM792102,1,179200,2,210200,,SM790097,29,33,,,,2012-01-20,,157,36W,179200,210200,51.746889,-5.200013,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15593,Green Scar,,,31C,,"0,SIB",35,115,SM796226,1,179600,2,222600,,Sea,,35,,,,2012-01-20,,157,35W 36W,179600,222600,51.858362,-5.202111,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18659,Gewni,,,31C,,0,35,115,SM797236,1,179700,2,223600,,Sea,,35,,,,2012-12-05,,157,35W,179700,223600,51.867378,-5.201299,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17878,Trenance Hill,,,40,2884,0,62,203,SW809612,1,180900,0,061200,,SW816618,31,31,,,,2012-01-20,,200,104 106,180900,61200,50.409708,-5.085064,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15561,Brunt Farm Hill,,,31C,2208,0,71,233,SM811041,1,181100,2,204100,SM 81127 04173,SM800058,22,49,trig point,,,2012-01-20,,157,36W,181124,204167,51.693485,-5.168398,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17860,Churchtown Hill,,,40,2886,0,76,249,SW821344,1,182100,0,034400,,SW789353,44,32,,,,2012-01-20,,204,103 104 105,182100,34400,50.169474,-5.052749,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15597,Ynys-fach,,,31C,,0,30,98,SM822327,1,182200,2,232700,,Sea,,30,,,,2012-01-20,,157,35W,182200,232700,51.950052,-5.170798,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17879,Pendennis Castle,Kastel Penndinas,W,40,2886,0,58,190,SW824317,1,182400,0,031700,SW 82449 31756,SW817320,14,44,grass dome,dome is man-made but on or close to natural summit,obvious summit,2013-12-23,,204,103 105,182446,31750,50.145798,-5.046394,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18756,Porth Island,Ynys Porth,T,40,,"0,SIB",32,105,SW824631,1,182400,0,063100,,Sea,,32,,,,2013-07-25,New Tump July 2013,200,104 106,182400,63100,50.427329,-5.065086,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
